iter	Passed	Remaining
1499	40847	1320727
1500	40863	1320361
1501	40886	1320177
1502	40902	1319789
1503	40918	1319395
1504	40954	1319657
1505	40971	1319304
1506	40988	1318945
1507	41004	1318570
1508	41021	1318199
1509	41037	1317810
1510	41053	1317429
1511	41070	1317092
1512	41087	1316738
1513	41104	1316368
1514	41120	1316000
1515	41137	1315630
1516	41153	1315260
1517	41173	1314997
1518	41190	1314648
1519	41207	1314287
1520	41223	1313914
1521	41239	1313545
1522	41255	1313168
1523	41297	1313599
1524	41313	1313229
1525	41329	1312858
1526	41346	1312512
1527	41393	1313091
1528	41423	1313174
1529	41440	1312819
1530	41469	1312864
1531	41486	1312519
1532	41520	1312715
1533	41541	1312485
1534	41558	1312141
1535	41575	1311785
1536	41591	1311418
1537	41607	1311052
1538	41624	1310693
1539	41676	1311466
1540	41692	1311097
1541	41723	1311183
1542	41769	1311745
1543	41820	1312462
1544	41846	1312409
1545	41871	1312310
1546	41894	1312156
1547	41918	1312039
1548	41943	1311931
1549	41959	1311574
1550	41976	1311238
1551	42019	1311710
1552	42038	1311416
1553	42054	1311048
1554	42116	1312107
1555	42148	1312224
1556	42164	1311875
1557	42194	1311937
1558	42226	1312040
1559	42243	1311701
1560	42259	1311350
1561	42276	1311012
1562	42293	1310659
1563	42320	1310631
1564	42336	1310273
1565	42352	1309911
1566	42369	1309551
1567	42387	1309260
1568	42404	1308920
1569	42422	1308600
1570	42437	1308229
1571	42476	1308558
1572	42493	1308213
1573	42509	1307850
1574	42551	1308294
1575	42568	1307949
1576	42584	1307598
1577	42600	1307235
1578	42621	1307005
1579	42638	1306680
1580	42655	1306338
1581	42671	1305994
1582	42687	1305625
1583	42708	1305419
1584	42725	1305072
1585	42769	1305580
1586	42812	1306047
1587	42830	1305735
1588	42859	1305771
1589	42874	1305386
1590	42891	1305037
1591	42908	1304711
1592	42924	1304372
1593	42940	1304013
1594	42957	1303681
1595	42974	1303335
1596	43001	1303317
1597	43017	1302961
1598	43049	1303075
1599	43065	1302720
1600	43081	1302377
1601	43098	1302056
1602	43141	1302508
1603	43173	1302644
1604	43190	1302300
1605	43220	1302379
1606	43237	1302054
1607	43254	1301711
1608	43285	1301805
1609	43300	1301449
1610	43317	1301106
1611	43334	1300786
1612	43351	1300465
1613	43368	1300143
1614	43385	1299811
1615	43402	1299483
1616	43422	1299252
1617	43438	1298919
1618	43455	1298594
1619	43517	1299610
1620	43562	1300128
1621	43578	1299764
1622	43594	1299424
1623	43610	1299087
1624	43626	1298741
1625	43659	1298869
1626	43689	1298949
1627	43706	1298626
1628	43722	1298282
1629	43739	1297950
1630	43756	1297632
1631	43772	1297307
1632	43815	1297761
1633	43832	1297427
1634	43849	1297102
1635	43877	1297108
1636	43893	1296773
1637	43923	1296856
1638	43940	1296539
1639	43957	1296211
1640	43973	1295875
1641	43990	1295543
1642	44006	1295215
1643	44023	1294883
1644	44040	1294564
1645	44056	1294233
1646	44073	1293917
1647	44098	1293851
1648	44146	1294423
1649	44177	1294546
1650	44193	1294191
1651	44256	1295226
1652	44283	1295204
1653	44299	1294874
1654	44317	1294567
1655	44359	1294989
1656	44374	1294635
1657	44397	1294501
1658	44413	1294163
1659	44430	1293824
1660	44446	1293495
1661	44492	1294038
1662	44509	1293716
1663	44526	1293395
1664	44542	1293059
1665	44558	1292737
1666	44575	1292414
1667	44591	1292074
1668	44607	1291753
1669	44631	1291645
1670	44647	1291313
1671	44671	1291204
1672	44694	1291057
1673	44710	1290720
1674	44726	1290388
1675	44757	1290477
1676	44773	1290153
1677	44790	1289837
1678	44806	1289502
1679	44834	1289517
1680	44849	1289167
1681	44897	1289735
1682	44914	1289455
1683	44942	1289463
1684	44961	1289221
1685	44978	1288895
1686	44993	1288545
1687	45008	1288176
1688	45024	1287845
1689	45053	1287887
1690	45071	1287615
1691	45087	1287291
1692	45104	1286975
1693	45130	1286932
1694	45177	1287505
1695	45194	1287197
1696	45210	1286866
1697	45227	1286555
1698	45243	1286239
1699	45259	1285914
1700	45302	1286354
1701	45319	1286037
1702	45335	1285724
1703	45381	1286224
1704	45397	1285900
1705	45413	1285582
1706	45459	1286091
1707	45476	1285805
1708	45493	1285491
1709	45509	1285164
1710	45525	1284850
1711	45541	1284537
1712	45558	1284215
1713	45582	1284136
1714	45630	1284694
1715	45646	1284380
1716	45662	1284068
1717	45679	1283747
1718	45696	1283452
1719	45712	1283135
1720	45728	1282826
1721	45745	1282516
1722	45762	1282214
1723	45805	1282651
1724	45821	1282343
1725	45851	1282421
1726	45868	1282111
1727	45884	1281794
1728	45901	1281485
1729	45947	1282015
1730	45963	1281707
1731	45979	1281380
1732	45996	1281077
1733	46039	1281508
1734	46087	1282082
1735	46138	1282731
1736	46155	1282433
1737	46171	1282114
1738	46187	1281789
1739	46203	1281487
1740	46219	1281167
1741	46245	1281114
1742	46261	1280808
1743	46278	1280520
1744	46295	1280213
1745	46311	1279898
1746	46327	1279595
1747	46354	1279573
1748	46370	1279251
1749	46402	1279385
1750	46418	1279068
1751	46435	1278767
1752	46451	1278462
1753	46473	1278303
1754	46511	1278591
1755	46527	1278291
1756	46557	1278344
1757	46573	1278044
1758	46589	1277732
1759	46635	1278247
1760	46705	1279408
1761	46721	1279097
1762	46738	1278799
1763	46762	1278704
1764	46779	1278412
1765	46795	1278105
1766	46812	1277818
1767	46829	1277529
1768	46845	1277208
1769	46861	1276913
1770	46908	1277449
1771	46926	1277178
1772	46943	1276897
1773	46960	1276610
1774	46976	1276317
1775	46992	1276006
1776	47026	1276162
1777	47042	1275867
1778	47059	1275576
1779	47083	1275485
1780	47099	1275185
1781	47116	1274904
1782	47133	1274610
1783	47149	1274308
1784	47166	1274017
1785	47183	1273732
1786	47212	1273798
1787	47229	1273512
1788	47246	1273221
1789	47262	1272920
1790	47280	1272656
1791	47296	1272364
1792	47313	1272080
1793	47347	1272265
1794	47365	1272005
1795	47414	1272581
1796	47445	1272696
1797	47493	1273250
1798	47524	1273321
1799	47540	1273023
1800	47571	1273136
1801	47616	1273594
1802	47649	1273744
1803	47681	1273859
1804	47745	1274834
1805	47776	1274941
1806	47792	1274639
1807	47810	1274380
1808	47828	1274119
1809	47854	1274105
1810	47887	1274234
1811	47920	1274376
1812	47967	1274907
1813	47986	1274688
1814	48014	1274700
1815	48031	1274414
1816	48047	1274128
1817	48064	1273846
1818	48081	1273562
1819	48098	1273290
1820	48124	1273250
1821	48140	1272953
1822	48157	1272667
1823	48201	1273119
1824	48218	1272840
1825	48273	1273559
1826	48289	1273274
1827	48328	1273556
1828	48344	1273272
1829	48390	1273761
1830	48407	1273475
1831	48447	1273803
1832	48470	1273702
1833	48533	1274621
1834	48549	1274325
1835	48595	1274821
1836	48612	1274541
1837	48628	1274245
1838	48659	1274337
1839	48691	1274448
1840	48721	1274526
1841	48749	1274532
1842	48766	1274261
1843	48847	1275640
1844	48864	1275368
1845	48907	1275784
1846	48924	1275513
1847	48970	1275990
1848	48987	1275714
1849	49049	1276608
1850	49087	1276888
1851	49104	1276598
1852	49135	1276699
1853	49152	1276439
1854	49171	1276195
1855	49187	1275914
1856	49204	1275646
1857	49221	1275362
1858	49238	1275078
1859	49268	1275157
1860	49286	1274895
1861	49303	1274624
1862	49319	1274349
1863	49336	1274063
1864	49362	1274031
1865	49417	1274728
1866	49434	1274455
1867	49450	1274175
1868	49468	1273935
1869	49486	1273682
1870	49518	1273787
1871	49535	1273517
1872	49553	1273290
1873	49595	1273667
1874	49612	1273385
1875	49659	1273880
1876	49705	1274366
1877	49721	1274075
1878	49738	1273799
1879	49784	1274278
1880	49802	1274016
1881	49843	1274375
1882	49860	1274093
1883	49891	1274194
1884	49937	1274671
1885	49985	1275198
1886	50001	1274903
1887	50031	1274953
1888	50063	1275063
1889	50111	1275595
1890	50157	1276066
1891	50174	1275788
1892	50206	1275897
1893	50222	1275608
1894	50239	1275333
1895	50255	1275039
1896	50304	1275603
1897	50321	1275333
1898	50338	1275053
1899	50355	1274780
1900	50371	1274501
1901	50388	1274226
1902	50405	1273970
1903	50477	1275081
1904	50494	1274827
1905	50511	1274558
1906	50531	1274361
1907	50548	1274085
1908	50564	1273811
1909	50581	1273552
1910	50617	1273766
1911	50634	1273495
1912	50651	1273224
1913	50667	1272939
1914	50687	1272736
1915	50703	1272463
1916	50746	1272848
1917	50763	1272569
1918	50783	1272380
1919	50798	1272085
1920	50831	1272220
1921	50859	1272238
1922	50905	1272699
1923	50923	1272441
1924	50965	1272820
1925	50982	1272538
1926	51052	1273599
1927	51068	1273331
1928	51106	1273573
1929	51122	1273290
1930	51139	1273026
1931	51165	1273000
1932	51181	1272713
1933	51200	1272488
1934	51216	1272213
1935	51232	1271920
1936	51249	1271651
1937	51278	1271699
1938	51294	1271413
1939	51325	1271500
1940	51341	1271219
1941	51358	1270948
1942	51403	1271393
1943	51426	1271280
1944	51459	1271401
1945	51482	1271297
1946	51498	1271017
1947	51516	1270763
1948	51532	1270486
1949	51548	1270217
1950	51566	1269973
1951	51590	1269895
1952	51645	1270563
1953	51661	1270289
1954	51678	1270010
1955	51716	1270274
1956	51733	1270017
1957	51749	1269736
1958	51766	1269479
1959	51783	1269232
1960	51826	1269603
1961	51873	1270079
1962	51896	1269978
1963	51913	1269717
1964	51936	1269608
1965	51953	1269349
1966	51970	1269079
1967	51987	1268834
1968	52014	1268812
1969	52031	1268560
1970	52047	1268286
1971	52064	1268025
1972	52093	1268076
1973	52140	1268542
1974	52187	1269006
1975	52250	1269887
1976	52290	1270188
1977	52307	1269931
1978	52323	1269654
1979	52361	1269889
1980	52400	1270186
1981	52423	1270074
1982	52448	1270006
1983	52475	1270001
1984	52503	1270012
1985	52565	1270843
1986	52582	1270571
1987	52625	1270963
1988	52643	1270726
1989	52659	1270445
1990	52689	1270508
1991	52706	1270251
1992	52751	1270674
1993	52814	1271520
1994	52831	1271278
1995	52861	1271335
1996	52893	1271418
1997	52909	1271161
1998	52970	1271959
1999	53001	1272025
2000	53017	1271761
2001	53064	1272229
2002	53081	1271964
2003	53097	1271680
2004	53155	1272419
2005	53190	1272598
2006	53206	1272318
2007	53223	1272068
2008	53240	1271821
2009	53257	1271546
2010	53273	1271272
2011	53291	1271045
2012	53308	1270790
2013	53324	1270531
2014	53346	1270378
2015	53362	1270123
2016	53380	1269878
2017	53426	1270311
2018	53462	1270523
2019	53525	1271354
2020	53541	1271092
2021	53570	1271127
2022	53587	1270872
2023	53617	1270934
2024	53633	1270659
2025	53672	1270918
2026	53719	1271367
2027	53763	1271776
2028	53781	1271541
2029	53797	1271275
2030	53844	1271728
2031	53872	1271741
2032	53889	1271479
2033	53939	1272000
2034	53956	1271749
2035	53979	1271651
2036	53995	1271383
2037	54069	1272463
2038	54107	1272715
2039	54135	1272724
2040	54155	1272533
2041	54172	1272277
2042	54217	1272683
2043	54233	1272418
2044	54277	1272799
2045	54294	1272540
2046	54329	1272720
2047	54362	1272846
2048	54392	1272896
2049	54408	1272636
2050	54425	1272369
2051	54441	1272113
2052	54459	1271872
2053	54475	1271602
2054	54501	1271561
2055	54534	1271690
2056	54595	1272471
2057	54611	1272204
2058	54628	1271954
2059	54644	1271687
2060	54689	1272092
2061	54706	1271825
2062	54722	1271562
2063	54744	1271418
2064	54761	1271173
2065	54783	1271052
2066	54800	1270807
2067	54829	1270840
2068	54876	1271284
2069	54892	1271012
2070	54908	1270753
2071	54939	1270826
2072	54986	1271278
2073	55003	1271011
2074	55019	1270757
2075	55036	1270511
2076	55080	1270879
2077	55097	1270625
2078	55127	1270682
2079	55162	1270865
2080	55179	1270614
2081	55197	1270380
2082	55214	1270136
2083	55230	1269881
2084	55246	1269618
2085	55263	1269357
2086	55279	1269100
2087	55296	1268849
2088	55313	1268616
2089	55330	1268362
2090	55346	1268108
2091	55392	1268520
2092	55409	1268266
2093	55425	1268011
2094	55441	1267751
2095	55458	1267507
2096	55488	1267546
2097	55504	1267297
2098	55548	1267663
2099	55564	1267405
2100	55581	1267146
2101	55644	1267955
2102	55659	1267686
2103	55676	1267434
2104	55722	1267851
2105	55739	1267612
2106	55800	1268366
2107	55817	1268123
2108	55833	1267871
2109	55878	1268264
2110	55910	1268348
2111	55926	1268100
2112	55943	1267839
2113	55974	1267919
2114	55990	1267667
2115	56007	1267422
2116	56036	1267452
2117	56053	1267212
2118	56069	1266957
2119	56099	1267010
2120	56115	1266746
2121	56131	1266482
2122	56147	1266218
2123	56176	1266245
2124	56193	1266006
2125	56209	1265750
2126	56227	1265528
2127	56243	1265273
2128	56263	1265087
2129	56279	1264832
2130	56310	1264910
2131	56332	1264793
2132	56349	1264540
2133	56365	1264299
2134	56411	1264694
2135	56427	1264441
2136	56461	1264579
2137	56477	1264326
2138	56494	1264088
2139	56511	1263852
2140	56553	1264173
2141	56572	1263979
2142	56589	1263749
2143	56606	1263513
2144	56622	1263257
2145	56639	1263005
2146	56678	1263271
2147	56695	1263027
2148	56750	1263635
2149	56766	1263384
2150	56812	1263803
2151	56829	1263552
2152	56845	1263302
2153	56882	1263505
2154	56899	1263266
2155	56915	1263020
2156	56948	1263134
2157	56965	1262893
2158	56981	1262656
2159	57057	1263726
2160	57080	1263613
2161	57119	1263868
2162	57136	1263632
2163	57166	1263679
2164	57198	1263773
2165	57220	1263652
2166	57236	1263405
2167	57253	1263159
2168	57269	1262907
2169	57286	1262669
2170	57303	1262447
2171	57322	1262263
2172	57339	1262019
2173	57356	1261781
2174	57401	1262168
2175	57431	1262228
2176	57448	1261990
2177	57477	1262031
2178	57540	1262808
2179	57558	1262585
2180	57575	1262351
2181	57603	1262365
2182	57620	1262136
2183	57637	1261892
2184	57667	1261945
2185	57683	1261705
2186	57738	1262295
2187	57766	1262300
2188	57782	1262064
2189	57801	1261857
2190	57835	1262017
2191	57855	1261843
2192	57872	1261608
2193	57889	1261380
2194	57905	1261133
2195	57986	1262287
2196	58002	1262028
2197	58018	1261774
2198	58034	1261529
2199	58052	1261316
2200	58068	1261077
2201	58084	1260826
2202	58101	1260587
2203	58118	1260349
2204	58134	1260098
2205	58150	1259859
2206	58167	1259629
2207	58183	1259380
2208	58199	1259134
2209	58216	1258890
2210	58246	1258961
2211	58263	1258728
2212	58319	1259333
2213	58343	1259263
2214	58379	1259445
2215	58396	1259215
2216	58412	1258968
2217	58429	1258731
2218	58445	1258486
2219	58492	1258902
2220	58509	1258667
2221	58540	1258742
2222	58556	1258511
2223	58573	1258277
2224	58620	1258688
2225	58637	1258458
2226	58653	1258219
2227	58670	1257985
2228	58686	1257747
2229	58725	1257996
2230	58751	1257951
2231	58768	1257730
2232	58784	1257489
2233	58802	1257271
2234	58818	1257032
2235	58834	1256795
2236	58851	1256558
2237	58867	1256316
2238	58893	1256277
2239	58923	1256332
2240	58962	1256574
2241	58978	1256337
2242	59005	1256313
2243	59020	1256056
2244	59051	1256131
2245	59068	1255895
2246	59084	1255654
2247	59102	1255462
2248	59119	1255232
2249	59135	1254992
2250	59157	1254873
2251	59175	1254659
2252	59205	1254730
2253	59222	1254493
2254	59239	1254265
2255	59270	1254345
2256	59319	1254793
2257	59335	1254552
2258	59366	1254639
2259	59383	1254412
2260	59399	1254170
2261	59415	1253933
2262	59441	1253902
2263	59472	1253976
2264	59490	1253758
2265	59506	1253528
2266	59524	1253316
2267	59549	1253275
2268	59567	1253062
2269	59584	1252847
2270	59602	1252642
2271	59618	1252408
2272	59635	1252178
2273	59652	1251974
2274	59669	1251742
2275	59685	1251510
2276	59702	1251290
2277	59718	1251053
2278	59735	1250837
2279	59753	1250620
2280	59769	1250382
2281	59786	1250175
2282	59806	1250009
2283	59852	1250409
2284	59869	1250182
2285	59904	1250348
2286	59920	1250112
2287	59952	1250206
2288	59970	1250006
2289	59987	1249789
2290	60007	1249630
2291	60024	1249406
2292	60053	1249447
2293	60085	1249537
2294	60101	1249296
2295	60139	1249526
2296	60155	1249283
2297	60171	1249042
2298	60188	1248824
2299	60205	1248608
2300	60221	1248380
2301	60237	1248145
2302	60254	1247923
2303	60270	1247685
2304	60288	1247494
2305	60306	1247284
2306	60322	1247058
2307	60350	1247079
2308	60367	1246852
2309	60383	1246623
2310	60407	1246542
2311	60422	1246300
2312	60438	1246063
2313	60455	1245843
2314	60501	1246236
2315	60518	1246015
2316	60541	1245912
2317	60558	1245709
2318	60575	1245485
2319	60591	1245254
2320	60607	1245027
2321	60624	1244803
2322	60652	1244816
2323	60670	1244622
2324	60699	1244671
2325	60715	1244430
2326	60731	1244197
2327	60748	1243978
2328	60765	1243770
2329	60781	1243539
2330	60797	1243316
2331	60813	1243086
2332	60839	1243047
2333	60856	1242829
2334	60872	1242610
2335	60888	1242384
2336	60905	1242159
2337	60921	1241928
2338	60937	1241706
2339	60953	1241478
2340	60980	1241461
2341	60996	1241240
2342	61025	1241269
2343	61043	1241068
2344	61072	1241108
2345	61104	1241201
2346	61154	1241664
2347	61170	1241443
2348	61187	1241219
2349	61212	1241188
2350	61229	1240962
2351	61253	1240898
2352	61269	1240677
2353	61292	1240589
2354	61309	1240375
2355	61355	1240765
2356	61372	1240542
2357	61405	1240662
2358	61432	1240658
2359	61447	1240414
2360	61464	1240187
2361	61510	1240567
2362	61533	1240493
2363	61550	1240278
2364	61586	1240457
2365	61604	1240269
2366	61633	1240299
2367	61649	1240079
2368	61696	1240459
2369	61712	1240232
2370	61728	1240011
2371	61773	1240374
2372	61790	1240157
2373	61838	1240564
2374	61854	1240341
2375	61870	1240127
2376	61887	1239912
2377	61931	1240240
2378	61962	1240317
2379	61978	1240096
2380	62010	1240191
2381	62027	1239983
2382	62057	1240030
2383	62096	1240265
2384	62121	1240211
2385	62137	1239982
2386	62181	1240322
2387	62198	1240105
2388	62213	1239874
2389	62230	1239662
2390	62246	1239446
2391	62265	1239262
2392	62282	1239058
2393	62297	1238829
2394	62315	1238625
2395	62353	1238841
2396	62369	1238623
2397	62386	1238407
2398	62403	1238206
2399	62420	1237998
2400	62438	1237812
2401	62459	1237698
2402	62474	1237460
2403	62507	1237559
2404	62540	1237670
2405	62556	1237463
2406	62586	1237516
2407	62611	1237459
2408	62665	1237978
2409	62681	1237762
2410	62699	1237577
2411	62726	1237583
2412	62743	1237369
2413	62788	1237716
2414	62804	1237503
2415	62820	1237279
2416	62838	1237091
2417	62856	1236905
2418	62873	1236697
2419	62889	1236485
2420	62920	1236550
2421	62936	1236333
2422	62954	1236149
2423	62975	1236019
2424	62992	1235813
2425	63007	1235589
2426	63024	1235372
2427	63069	1235735
2428	63086	1235517
2429	63102	1235303
2430	63117	1235067
2431	63133	1234850
2432	63150	1234647
2433	63166	1234429
2434	63193	1234419
2435	63210	1234204
2436	63225	1233982
2437	63258	1234082
2438	63304	1234450
2439	63336	1234540
2440	63352	1234331
2441	63443	1235572
