iter	MAE
4339	0.1397790904
4340	0.1397735483
4341	0.1397581267
4342	0.1397577633
4343	0.1397543804
4344	0.1397539355
4345	0.1397515373
4346	0.1397502591
4347	0.13974966
4348	0.1397492713
4349	0.1397483489
4350	0.1397409185
4351	0.1397407473
4352	0.1397384018
4353	0.1397302728
4354	0.1397287639
4355	0.1397272366
4356	0.1397254808
4357	0.1397229669
4358	0.1397210531
4359	0.1397188001
4360	0.1397181693
4361	0.1397176717
4362	0.1397173776
4363	0.1397169858
4364	0.1397135689
4365	0.1397128202
4366	0.1397113014
4367	0.1397103166
4368	0.1397082583
4369	0.1397073454
4370	0.1397070663
4371	0.1397062577
4372	0.1397051299
4373	0.1397036597
4374	0.139699578
4375	0.1396990509
4376	0.1396862662
4377	0.1396840639
4378	0.1396821402
4379	0.139680275
4380	0.1396796826
4381	0.1396793182
4382	0.1396768253
4383	0.1396754486
4384	0.1396714553
4385	0.1396637207
4386	0.1396617715
4387	0.1396595751
4388	0.1396587277
4389	0.1396536798
4390	0.1396476707
4391	0.1396475588
4392	0.1396467216
4393	0.1396376245
4394	0.1396340369
4395	0.1396318645
4396	0.1396306914
4397	0.1396240688
4398	0.1396195121
4399	0.1396137596
4400	0.1396115804
4401	0.1396096508
4402	0.1396080829
4403	0.1396065497
4404	0.1396058678
4405	0.1396041326
4406	0.1396020203
4407	0.1395969016
4408	0.1395948658
4409	0.1395946768
4410	0.1395943413
4411	0.1395933334
4412	0.1395738052
4413	0.1395736756
4414	0.1395736281
4415	0.1395704108
4416	0.1395700858
4417	0.1395663336
4418	0.1395622395
4419	0.1395612382
4420	0.139560404
4421	0.1395591226
4422	0.1395584794
4423	0.1395542772
4424	0.1395508317
4425	0.1395475444
4426	0.1395471655
4427	0.1395443722
4428	0.1395437045
4429	0.1395395057
4430	0.1395369334
4431	0.1395324627
4432	0.1395258349
4433	0.1395252293
4434	0.1395225713
4435	0.1395199633
4436	0.1395185669
4437	0.1395168967
4438	0.1395158827
4439	0.1395152406
4440	0.1395092485
4441	0.13950359
4442	0.1395026596
4443	0.1395016102
4444	0.1394975771
4445	0.1394968797
4446	0.1394965341
4447	0.1394944911
4448	0.1394928796
4449	0.1394926069
4450	0.1394895737
4451	0.1394888624
4452	0.1394881314
4453	0.1394854803
4454	0.1394832158
4455	0.1394823963
4456	0.1394806852
4457	0.1394779534
4458	0.139474143
4459	0.1394736973
4460	0.1394726871
4461	0.1394711548
4462	0.1394706714
4463	0.1394633952
4464	0.1394631083
4465	0.1394592414
4466	0.1394591767
4467	0.1394563017
4468	0.1394551195
4469	0.1394522353
4470	0.1394494946
4471	0.1394483622
4472	0.1394477262
4473	0.1394472375
4474	0.1394452191
4475	0.1394438934
4476	0.1394428793
4477	0.1394424102
4478	0.1394420006
4479	0.1394359413
4480	0.1394356851
4481	0.139432478
4482	0.1394293576
4483	0.1394275776
4484	0.1394268493
4485	0.1394265162
4486	0.1394192183
4487	0.139418662
4488	0.1394143657
4489	0.1394099401
4490	0.1394095537
4491	0.139404825
4492	0.1394045425
4493	0.1394016387
4494	0.139401553
4495	0.1393986517
4496	0.13939614
4497	0.1393935512
4498	0.1393880136
4499	0.1393846517
4500	0.139383577
4501	0.1393765032
4502	0.1393742374
4503	0.1393689547
4504	0.1393683697
4505	0.1393673294
4506	0.139366677
4507	0.1393650958
4508	0.1393648066
4509	0.13936343
4510	0.1393614161
4511	0.1393596557
4512	0.1393575578
4513	0.1393560704
4514	0.1393552098
4515	0.139352646
4516	0.1393416741
4517	0.1393408368
4518	0.1393393291
4519	0.1393363005
4520	0.1393340661
4521	0.139332594
4522	0.1393319788
4523	0.1393299046
4524	0.1393266642
4525	0.1393261758
4526	0.1393208524
4527	0.1393200313
4528	0.1393190984
4529	0.1393181242
4530	0.1393154522
4531	0.1393138382
4532	0.1393123841
4533	0.1393122189
4534	0.1393103526
4535	0.1393068515
4536	0.1393058665
4537	0.139305337
4538	0.1393027977
4539	0.1393011792
4540	0.1393007513
4541	0.1392978908
4542	0.1392925878
4543	0.1392910838
4544	0.1392907027
4545	0.139283618
4546	0.1392825236
4547	0.1392805475
4548	0.1392768006
4549	0.1392655009
4550	0.1392617878
4551	0.1392612515
4552	0.1392562499
4553	0.1392544409
4554	0.1392505131
4555	0.1392495131
4556	0.1392479088
4557	0.1392434667
4558	0.1392409084
4559	0.1392244075
4560	0.1392231769
4561	0.1392201907
4562	0.1392197415
4563	0.139218355
4564	0.1392159766
4565	0.1392154317
4566	0.1392148852
4567	0.1392125661
4568	0.1392121297
4569	0.1392083399
4570	0.1392061545
4571	0.1392049022
4572	0.139198331
4573	0.1391951331
4574	0.1391941956
4575	0.1391933022
4576	0.1391927026
4577	0.1391914813
4578	0.1391867201
4579	0.1391850932
4580	0.1391820403
4581	0.1391812613
4582	0.139180443
4583	0.1391801802
4584	0.1391797204
4585	0.1391792142
4586	0.1391786453
4587	0.1391776666
4588	0.139174178
4589	0.1391731014
4590	0.1391696361
4591	0.1391666213
4592	0.139164518
4593	0.1391579794
4594	0.1391544219
4595	0.1391540194
4596	0.1391516929
4597	0.1391497497
4598	0.1391482
4599	0.1391457005
4600	0.1391431663
4601	0.1391408146
4602	0.1391397509
4603	0.1391350734
4604	0.1391345423
4605	0.1391309601
4606	0.1391289971
4607	0.1391224709
4608	0.139119962
4609	0.1391190572
4610	0.1391174149
4611	0.1391138693
4612	0.1391096106
4613	0.1391084496
4614	0.139105582
4615	0.1391054916
4616	0.1390894548
4617	0.1390854446
4618	0.1390842387
4619	0.1390810782
4620	0.1390803952
4621	0.1390795627
4622	0.1390774953
4623	0.1390734805
4624	0.1390710735
4625	0.1390704236
4626	0.1390682802
4627	0.1390659097
4628	0.1390650408
4629	0.1390624759
4630	0.1390598685
4631	0.1390586535
4632	0.1390567388
4633	0.1390557364
4634	0.139052855
4635	0.1390524707
4636	0.1390495712
4637	0.1390492755
4638	0.1390414684
4639	0.1390412338
4640	0.1390363235
4641	0.1390362318
4642	0.1390324514
4643	0.1390317687
4644	0.1390275812
4645	0.1390236717
4646	0.139020989
4647	0.1390153672
4648	0.1390113161
4649	0.1390109547
4650	0.1390052196
4651	0.1390047289
4652	0.1389999032
4653	0.1389991657
4654	0.1389952541
4655	0.1389947252
4656	0.1389924741
4657	0.1389872039
4658	0.1389824622
4659	0.1389812204
4660	0.1389801889
4661	0.1389749248
4662	0.1389730538
4663	0.1389689368
4664	0.1389676932
4665	0.1389413189
4666	0.1389401339
4667	0.1389400944
4668	0.1389355731
4669	0.1389349605
4670	0.1389327511
4671	0.1389323641
4672	0.1389176098
4673	0.1389148641
4674	0.1389147257
4675	0.1389147022
4676	0.1389104749
4677	0.1389099611
4678	0.1389082034
4679	0.1389047264
4680	0.1389003932
4681	0.1388933579
4682	0.1388889931
4683	0.1388863437
4684	0.1388841096
4685	0.1388826095
4686	0.1388786316
4687	0.1388711012
4688	0.1388683229
4689	0.1388661952
4690	0.1388657598
4691	0.138860623
4692	0.1388588564
4693	0.1388585144
4694	0.1388572531
4695	0.138854611
4696	0.1388491573
4697	0.1388451921
4698	0.1388412947
4699	0.138838916
4700	0.1388374962
4701	0.1388367555
4702	0.1388332281
4703	0.1388311359
4704	0.1388254996
4705	0.1388251101
4706	0.1388247643
4707	0.1388206282
4708	0.1388156406
4709	0.1388154614
4710	0.1388109847
4711	0.1388093205
4712	0.1388065239
4713	0.1388058216
4714	0.1388014955
4715	0.1387964538
4716	0.138793617
4717	0.1387928295
4718	0.1387905138
4719	0.1387900927
4720	0.138787984
4721	0.1387871785
4722	0.1387853012
4723	0.1387836233
4724	0.1387813304
4725	0.1387807456
4726	0.1387784746
4727	0.1387710808
4728	0.1387654709
4729	0.1387653165
4730	0.1387648361
4731	0.1387644284
4732	0.1387637129
4733	0.138760453
4734	0.1387589725
4735	0.1387567252
4736	0.1387532534
4737	0.1387518349
4738	0.1387514697
4739	0.1387478682
4740	0.1387473447
4741	0.1387441142
4742	0.1387436836
4743	0.1387397077
4744	0.1387394776
4745	0.1387335446
4746	0.1387286404
4747	0.1387280876
4748	0.1387238698
4749	0.1387219542
4750	0.1387219519
4751	0.1387191736
4752	0.1387162932
4753	0.1387150557
4754	0.1387135526
4755	0.1387132877
4756	0.138704418
4757	0.1387021101
4758	0.1387018195
4759	0.1387001969
4760	0.1386979856
4761	0.1386966104
4762	0.1386934106
4763	0.1386822654
4764	0.1386806163
4765	0.1386796164
4766	0.1386780967
4767	0.1386769058
4768	0.138675635
4769	0.1386728642
4770	0.1386721355
4771	0.1386702231
4772	0.1386698527
4773	0.1386683793
4774	0.1386655959
4775	0.1386645781
4776	0.138661549
4777	0.1386574392
4778	0.1386567306
4779	0.1386540046
4780	0.1386513429
4781	0.1386461764
4782	0.1386434187
4783	0.1386429851
4784	0.1386424401
4785	0.1386415359
4786	0.1386408121
4787	0.1386397384
4788	0.138629576
4789	0.1386295239
4790	0.1386237565
4791	0.1386173557
4792	0.1386155044
4793	0.1386139352
4794	0.1386128179
4795	0.1386122484
4796	0.1386119173
4797	0.1386054163
4798	0.1386031657
4799	0.1386025298
4800	0.1386025261
4801	0.1386017913
4802	0.1386006195
4803	0.138575425
4804	0.1385685538
4805	0.1385681362
4806	0.1385673193
4807	0.1385670046
4808	0.1385655079
4809	0.138564863
4810	0.1385627253
4811	0.1385584352
4812	0.1385581235
4813	0.1385563387
4814	0.138549142
4815	0.1385458835
4816	0.1385452738
4817	0.138541064
4818	0.1385406795
4819	0.1385400269
4820	0.1385328863
4821	0.1385293335
4822	0.1385280691
4823	0.1385254628
4824	0.1384859524
4825	0.1384836771
4826	0.1384780905
4827	0.1384770065
4828	0.1384759697
4829	0.1384759614
4830	0.1384649769
4831	0.1384640831
4832	0.1384609006
4833	0.1384597144
4834	0.1384543316
4835	0.13844664
4836	0.1384463124
4837	0.1384462782
4838	0.1384459554
4839	0.1384436355
4840	0.1384416422
4841	0.1384379183
4842	0.1384362367
4843	0.1384334333
4844	0.1384299875
4845	0.1384275987
4846	0.1384275661
4847	0.1384275223
4848	0.1384239675
4849	0.1384189419
4850	0.1384148529
4851	0.1384095697
4852	0.1384088132
4853	0.1384065003
4854	0.1384064917
4855	0.138404577
4856	0.138403203
4857	0.1384011876
4858	0.1383969226
4859	0.1383917495
4860	0.1383911954
4861	0.138389816
4862	0.1383858813
4863	0.1383781005
4864	0.1383755656
4865	0.1383752853
4866	0.138375068
4867	0.1383673383
4868	0.1383673265
4869	0.1383668564
4870	0.1383667991
4871	0.1383629419
4872	0.1383624966
4873	0.1383618724
4874	0.1383581027
4875	0.138357587
4876	0.138357258
4877	0.1383465798
4878	0.1383461547
4879	0.1383453396
4880	0.1383446111
4881	0.1383427643
4882	0.1383423957
4883	0.1383422019
4884	0.1383395417
4885	0.1383365967
4886	0.1383330738
4887	0.13833216
4888	0.1383311166
4889	0.1383286961
4890	0.1383277267
4891	0.1383159265
4892	0.1383140129
4893	0.138310069
4894	0.1383091575
4895	0.1383084152
4896	0.1383069147
4897	0.138304325
4898	0.1383037971
4899	0.1383006788
4900	0.1382998541
4901	0.1382984417
4902	0.1382964412
4903	0.1382960255
4904	0.1382958185
4905	0.1382902633
4906	0.1382885403
4907	0.138286951
4908	0.1382820821
4909	0.1382817551
4910	0.1382794229
4911	0.138278517
4912	0.1382741539
4913	0.1382704378
4914	0.1382693277
4915	0.1382676964
4916	0.1382635492
4917	0.1382584207
4918	0.1382574185
4919	0.1382566747
4920	0.1382532894
4921	0.1382523377
4922	0.1382515901
4923	0.1382502729
4924	0.138249899
4925	0.1382466094
4926	0.1382435513
4927	0.1382425538
4928	0.1382410158
4929	0.1382380848
4930	0.1382350451
4931	0.1382208552
4932	0.138217829
4933	0.1382149336
4934	0.138213708
4935	0.1382136663
4936	0.1382121704
4937	0.138210156
4938	0.1382090207
4939	0.1381965968
4940	0.1381912251
4941	0.1381911533
4942	0.1381909219
4943	0.1381895955
4944	0.1381863501
4945	0.1381822838
4946	0.1381818928
4947	0.1381801232
4948	0.1381763833
4949	0.1381726249
4950	0.1381698763
4951	0.1381685482
4952	0.1381682558
4953	0.1381633041
4954	0.1381605364
4955	0.1381570938
4956	0.138153758
4957	0.1381509479
4958	0.1381500227
4959	0.138149267
4960	0.1381478016
4961	0.138147102
4962	0.1381467462
4963	0.1381461014
4964	0.1381324864
4965	0.1381295377
4966	0.1381274944
4967	0.1381212699
4968	0.1381212097
4969	0.1381183833
4970	0.1381020209
4971	0.1380946257
4972	0.1380933247
4973	0.1380906871
4974	0.1380900242
4975	0.1380868739
4976	0.1380848374
4977	0.1380843138
4978	0.1380838119
4979	0.138082977
4980	0.1380817923
4981	0.1380788352
4982	0.1380770977
4983	0.1380734654
4984	0.1380731782
4985	0.1380714654
4986	0.1380713274
4987	0.1380698478
4988	0.1380692899
4989	0.1380688727
4990	0.1380677063
4991	0.1380666066
4992	0.138065278
4993	0.1380630224
4994	0.1380611292
4995	0.138059641
4996	0.1380572446
4997	0.1380570377
4998	0.1380567377
4999	0.1380562795
